Token,NER_label
سمنان,I_ORG
زندگی,O
انواع,O
علو,O
ماکرون,B_PER
-,O
ارتش,I_LOC
از,O
دوحه,B_LOC
کلاس,B_LOC
را,O
چابهار,I_ORG
اهواز,B_LOC
،,I_PER
فرهنگ,I_PER
##وا,I_ORG
سیما,I_ORG
امروز,B_TIM
بروز,O
ها,O
دو,O
همه,O
یادگار,B_PER
تخصصی,O
دارد,O
قاضی,B_PER
مشگین,I_mainLOC
رسانه,O
دور,O
۱۰,O
خبرگزاری,B_ORG
به,O
خبر,O
انتقال,O
های,O
با,O
گروه,B_ORG
به,O
کرد,O
توکیو,B_LOC
رهبران,O
۲۰۱۰,I_DAT
همراه,I_PER
##وند,I_PER
در,O
که,O
که,O
تامین,I_ORG
این,O
پاسخ,O
شوشتری,B_PER
امام,I_ORG
که,O
قناد,I_PER
اداره,O
،,O
فنی,O
علی,B_PER
پزشکی,I_LOC
پهلوان,I_PER
کشف,O
نشست,B_EVE
،,O
بهره,O
یک,O
در,O
روز,B_DAT
در,O
پايولو,B_PER
صهیونیستی,I_NAT
صالحی,I_PER
۱۵,B_TIM
کنکور,B_EVE
علما,I_PER
ایثارگر,I_EVE
از,O
حسین,I_PER
در,O
یک,O
باید,O
فرانسه,B_LOC
انتخابات,B_EVE
از,O
اصناف,I_ORG
ایرنا,B_ORG
تهران,I_ORG
و,O
از,O
های,O
شهرضا,B_mainLOC
نیامد,O
ابیاری,O
گزاری,I_ORG
از,O
همدان,I_EVE
شبستان,I_ORG
های,O
اعلام,O
اجتماعی,O
باباخانی,I_PER
شود,O
مردم,O
را,O
اقدام,O
نامه,O
با,O
ایمنی,O
ایرنا,B_ORG
امامیه,I_EVE
شده,O
ایمنا,I_ORG
خرمشهر,B_LOC
دی,I_TIM
نسبت,O
محمد,B_PER
پزشکی,I_PER
مردم,O
در,O
بهمن,I_DAT
تسنیم,B_ORG
های,I_ORG
از,O
جریمه,O
بانک,I_PER
##ی,I_PER
دولت,B_ORG
که,O
الکبیر,O
که,O
لزوم,O
،,O
در,O
.,O
شر,O
##انس,I_LOC
ان,O
مرا,O
به,O
ابرکوه,B_LOC
مدیر,O
کنیم,O
اسلامی,I_ORG
های,O
به,O
سلامت,O
روز,B_DAT
همه,O
اماکن,O
عزت,B_PER
ایالات,B_LOC
به,O
امریکا,B_LOC
هانی,I_PER
فارس,I_LOC
پزشکان,B_ORG
را,O
را,O
و,O
بوده,O
حقیقت,O
اثار,O
و,O
بازار,O
فرهادیان,I_PER
بین,I_ORG
و,O
##ی,I_NAT
خبرگزاری,B_ORG
اروپا,I_ORG
.,O
و,O
مهدی,I_PER
اسلامی,I_ORG
با,O
ان,O
رایان,I_ORG
در,O
کاهش,O
گیرد,O
اجتماعی,O
متوسطه,I_ORG
معضل,O
هوش,I_ORG
هدف,O
کمیته,B_ORG
این,O
های,I_PER
اب,O
محترمانه,O
بیست,B_EVE
راز,O
استانه,O
های,I_mainLOC
الملل,O
و,O
اخیر,I_DAT
ایت,O
یک,O
التهابی,O
از,O
استاندار,B_PER
نفر,O
خانه,B_ORG
نیوزیلند,I_LOC
ها,I_EVE
کارشناس,O
خان,I_LOC
سرجمع,O
با,O
فارس,I_ORG
هفتکل,B_LOC
۱۴۰۰,I_DAT
کند,O
که,O
،,O
معرفی,O
با,O
بود,O
و,O
و,O
دانشگاه,I_PER
شود,O
شقایق,B_PER
عید,B_EVE
با,O
ایوب,B_PER
فضایی,I_ORG
##ر,I_ORG
##انید,O
رژیم,B_ORG
قانون,O
مجلس,B_ORG
اسلامی,I_EVE
دولت,B_ORG
محله,O
نروژ,O
های,O
ماه,I_DAT
پاسداران,I_ORG
نمی,O
طالقانی,I_ORG
رود,O
اقلیم,O
وگو,O
اجتماعی,O
کرد,O
نظام,B_ORG
##نج,I_PER
بیان,O
اسیب,O
صلاحیتم,O
امور,O
عموم,O
مجزا,O
فلسفه,O
را,O
اورد,O
جمهور,O
و,O
طور,O
حضرت,I_EVE
دانند,O
از,O
کنند,O
طرف,O
،,I_PER
مطمين,O
دوحه,B_LOC
الومینیوم,B_ORG
ماندگی,O
هرمزگان,B_LOC
بهارستان,B_ORG
وی,O
نژاد,I_PER
رسد,O
اجتماعی,I_ORG
الگود,O
برجام,B_EVE
اروپایی,O
پایان,O
بالغ,O
۲۲,B_DAT
تلاشگران,B_ORG
سگ,O
ارزش,O
نوع,O
با,O
امام,I_LOC
علیها,I_EVE
زنان,I_ORG
طباطبایی,I_PER
چند,O
اشاره,O
بلکه,O
جنوبی,I_LOC
جای,O
خواهد,O
به,O
در,O
این,O
هر,O
صفا,I_PER
سابق,I_ORG
گروه,O
،,O
می,O
سال,B_DAT
شورای,B_ORG
والمسلمین,O
ساعت,I_DAT
گرامیداشت,O
الومینیوم,B_ORG
همدان,B_mainLOC
ارسال,O
هزینه,O
ایران,I_NAT
جای,O
غیر,O
و,I_LOC
به,O
همان,I_DAT
نماینده,B_PER
البته,O
گفتی,O
نخواهد,O
جز,O
،,O
علنی,I_EVE
شدیم,O
گیری,O
نسبت,O
مراسم,O
برنامه,O
براقی,I_PER
همین,O
به,O
مولوی,B_PER
دفاع,I_EVE
کرمانشاه,B_LOC
بورس,B_ORG
مسجدسلیمان,B_ORG
اقتصاد,O
گرفته,O
های,I_EVE
دانشجویان,O
و,O
هم,O
پایگاه,B_ORG
۱۳۹۹,B_DAT
راه,I_ORG
سراسر,O
پس,O
باهنر,I_LOC
کرده,O
گوگل,B_ORG
صادر,O
##ml,O
ایتالیا,I_EVE
فوریه,I_TIM
زمان,O
را,O
وی,O
ملی,O
و,I_ORG
طی,O
افزود,O
برجام,B_EVE
مهاباد,B_LOC
است,O
اجتماعی,O
؛,O
گروه,B_ORG
به,O
وی,O
ایام,B_EVE
مواد,I_ORG
ولی,O
ایران,B_LOC
قاسم,I_PER
ریال,O
خبرنگار,O
ایسنا,B_ORG
خاطر,O
خدایی,B_PER
حتی,O
توجه,O
سارقان,O
محدودیت,O
علوم,I_ORG
شبکه,B_ORG
امضاء,O
خبری,I_EVE
تعریف,O
اجتماعی,O
شوند,O
افزود,O
عزاداری,I_EVE
##ب,I_PER
بخش,O
وزارت,B_ORG
در,O
نوشت,O
رحیمی,I_PER
شرق,O
بلاعوض,O
روز,B_DAT
شماره,O
توسط,O
حوزه,O
حفظ,O
شروع,O
کشور,O
:,O
مهدیان,I_PER
فقره,O
مازندران,B_LOC
ساعت,B_TIM
امسال,I_DAT
فقیه,I_PER
مشخص,O
با,O
قبل,O
امور,O
خواندنی,O
۴۸۱,O
-,O
خبری,I_EVE
امریکا,B_LOC
فرهنگ,I_PER
بوده,O
تومانی,I_EVE
حالا,O
پا,O
گارانتی,O
مشهد,B_LOC
الله,I_PER
شهرداری,O
اروپا,B_LOC
و,I_LOC
سران,O
پزشکی,I_ORG
بزرگ,O
حمل,O
نخورده,O
برنامه,O
شده,O
فرمانده,O
۱۵,I_DAT
اتهامات,O
برای,O
شهید,I_PER
چین,I_ORG
های,O
این,O
حوزه,O
مستقل,O
بروز,O
را,O
:,O
سالروز,B_EVE
قبلش,I_DAT
داد,O
که,O
سلامت,O
دختری,O
کرونا,O
قلم,I_EVE
خبرگزاری,B_ORG
بهمن,I_EVE
خبرنگار,O
ایران,B_LOC
اینکه,O
هلال,B_ORG
معظم,I_PER
ترکیه,B_NAT
کوتاه,I_EVE
نامه,O
پژوهش,O
ع,I_ORG
استان,I_ORG
همراه,O
بزرگ,O
سه,O
دولت,I_EVE
به,O
فرهنگ,I_PER
خبرگزاری,B_ORG
##لی,I_PER
سپردند,O
مراسم,O
حبابی,O
گفته,O
/,O
دست,O
تا,O
حسینیه,B_LOC
در,O
مجری,O
احسانی,I_PER
استار,O
انتخاب,I_ORG
همچنین,O
شنبه,I_DAT
بر,O
امام,B_PER
عوارض,O
اشرف,I_ORG
بازهم,O
برجام,B_EVE
فارس,I_ORG
استان,I_LOC
فارس,I_PER
افرینش,O
پس,O
رویدادهای,O
سند,B_EVE
کرده,O
خبری,O
سپاه,B_ORG
کمپانی,B_ORG
است,O
کربکندی,I_PER
تهران,I_ORG
پرونده,I_EVE
در,O
تهران,I_mainLOC
که,O
۳۴,B_DAT
روحانی,I_PER
صهیونیست,B_ORG
سی,I_PER
پیرغلامان,O
گزارش,O
فرهنگسرای,B_ORG
حیث,O
تقریبا,O
ژانویه,I_DAT
:,O
برنا,I_ORG
اسلامی,I_ORG
پخت,O
همچنین,O
وجه,O
برخی,O
جوانان,I_ORG
میشه,O
دفاع,I_EVE
سه,O
رهبری,I_PER
۱۳۹۲,I_DAT
منتخب,I_LOC
خبرانلاین,B_ORG
برای,O
radeon,B_ORG
خواهد,O
شهریور,B_DAT
امریکا,B_LOC
نمازگزاران,B_PER
عراق,B_LOC
اسلامی,I_EVE
ایران,B_ORG
منجر,O
خجسته,I_EVE
غلام,I_PER
گفت,O
باشند,O
نظر,O
پیامبر,B_PER
دولت,B_ORG
فرانسه,B_LOC
فرهنگ,O
والیبال,I_ORG
که,O
خبرگزاری,B_ORG
زمین,O
سازی,O
رییسی,I_PER
با,O
گیلان,I_mainLOC
در,O
فاقد,O
بانک,B_ORG
به,O
اطلاع,O
ابراهیمی,I_PER
نمایندگی,I_PER
بررسی,O
مقدم,I_ORG
کانون,B_ORG
بود,O
اخیر,I_DAT
علیه,O
احمد,B_PER
بعد,O
ای,O
وزارت,B_ORG
احمدیان,I_PER
با,O
تسنیم,B_ORG
می,O
امنیت,O
های,O
همراه,I_LOC
تقدیر,O
که,O
عصر,B_TIM
همچنین,O
با,O
شهرهای,O
بابا,I_LOC
از,O
سعید,B_PER
اسلامی,I_ORG
ایزد,O
اسرايیل,B_LOC
،,O
که,O
امروز,B_DAT
شورای,B_ORG
اساس,O
برای,O
ایران,B_LOC
در,O
،,I_ORG
دانشگاهی,I_ORG
:,O
و,I_ORG
نشریه,B_ORG
اقشار,O
دولت,I_EVE
بانک,B_ORG
ایرانی,B_NAT
وی,O
واکسیناسیون,O
مدیریت,I_ORG
شهید,O
##لو,I_PER
سازی,O
اتیوپی,B_LOC
ارین,I_ORG
عسگری,I_PER
اصفهان,B_mainLOC
:,O
ساله,I_DAT
اموزش,B_ORG
ویژه,I_EVE
برگزار,O
سال,B_DAT
فروخورده,O
و,O
شهرستان,O
کتول,I_ORG
کار,O
رضوان,B_PER
هاشمی,I_PER
فرستاده,O
دونالد,B_PER
حماس,I_PER
شد,O
باشد,O
مدرسه,B_ORG
شده,O
در,O
بهار,B_LOC
داشت,O
این,O
کلاسه,O
یک,I_EVE
##نده,I_NAT
عمل,I_ORG
در,O
نیز,O
حضرت,I_EVE
احمد,B_PER
یکبار,O
فردیس,I_LOC
و,I_EVE
پایتخت,O
افشین,B_PER
یاز,I_PER
عبدی,I_PER
شورای,B_ORG
۰۵,I_DAT
ابهام,O
ویروس,O
رضوی,I_LOC
گیرد,O
که,O
غرب,I_ORG
سازمان,B_ORG
یا,O
اگر,O
مسجد,I_LOC
امشب,O
فارس,B_LOC
انان,O
تیمی,O
انگلیس,B_LOC
ایران,I_LOC
اوباما,B_PER
کتاب,O
فهمید,O
مطلب,O
عمان,I_LOC
امل,B_LOC
۱۱۲,B_DAT
اسپورت,I_ORG
سال,B_DAT
مجبوریم,O
که,O
سرد,O
،,O
به,O
مرکزی,I_ORG
کوشکی,B_PER
عمل,O
بیش,B_DAT
وجود,O
خود,O
سال,O
تهران,I_ORG
ملی,B_ORG
جوان,I_ORG
داخلی,O
فغانی,I_PER
نجفی,I_PER
حجت,I_PER
های,I_DAT
و,O
بیمه,B_ORG
جهانی,O
تیر,B_DAT
بس,I_PER
سالن,B_LOC
می,O
پیام,O
بافت,B_mainLOC
ایستگاه,O
را,O
اماده,O
پایان,B_DAT
پایان,O
جانشین,B_PER
شیوع,O
مبارزه,O
فناوری,I_ORG
دانش,I_PER
های,I_EVE
حجت,B_PER
وزارت,B_LOC
شبکه,B_ORG
های,O
گل,O
در,O
اسیب,O
اینکه,O
گسترده,O
خاورمیانه,B_mainLOC
جهادی,O
ترمیمی,O
خبرنگار,I_PER
خیابان,O
اینده,O
گل,O
و,I_ORG
بهمن,I_DAT
اما,O
مقررات,O
اینده,I_DAT
داشتند,O
استان,B_LOC
سلیمانی,I_PER
ممکن,O
مفتح,I_LOC
،,O
اکبر,I_PER
امام,B_PER
مشاغل,O
و,I_ORG
وقتی,O
فشار,I_LOC
##انی,I_PER
خصوصی,O
واکنش,O
و,O
،,O
بستان,B_LOC
،,O
تهران,B_mainLOC
:,O
اینکه,O
است,O
محرم,B_DAT
به,O
فوجی,I_PER
یاد,O
شورای,B_ORG
بررسی,O
سیزدهم,I_ORG
دربی,O
فناوری,I_ORG
کرد,O
جهانی,I_EVE
خوزستان,B_LOC
۹۷,I_DAT
کرونا,I_EVE
تا,O
برای,O
مایحتاج,O
پیمانکاران,O
که,O
در,O
نشریه,B_ORG
موازی,O
درباره,O
سپاهان,O
۲۱,I_DAT
بی,O
شناسی,I_ORG
اینتر,B_ORG
گیری,O
گیل,B_PER
به,O
ملی,I_ORG
بر,O
سخنرانی,O
جاودانه,O
و,O
نیمه,O
تکرار,O
صالحی,I_PER
امده,O
احیای,O
بانکی,O
ريیس,B_PER
سالروز,I_EVE
موادمخدر,O
غفلت,O
وجود,O
سلامت,I_ORG
نجف,B_LOC
##سینا,I_PER
دوم,O
مطالبه,O
نشست,O
باید,O
به,O
ها,O
عمر,O
١٤,O
اقتصادی,O
عید,B_EVE
خبرگزاری,B_ORG
مکانی,O
علیه,O
واحد,I_ORG
برگزاری,O
پارک,B_ORG
چند,O
محل,O
علی,I_PER
نفوذ,O
سپاه,I_ORG
مجلس,B_ORG
موظف,O
،,O
شاه,I_PER
ها,I_NAT
جام,B_EVE
برداری,I_ORG
در,O
خبرگزاری,B_ORG
۲۲,I_DAT
،,O
ایرانشهر,I_PER
بهروز,B_PER
بدنه,O
جماعت,I_EVE
شیوع,B_EVE
بیشتر,O
موضوع,O
و,O
شنبه,I_DAT
برای,O
نیز,O
سال,I_DAT
و,O
کالا,O
ایسنا,B_ORG
انقلاب,B_EVE
مجمع,B_ORG
شود,O
و,I_EVE
این,O
و,O
این,O
گنبد,I_LOC
اراضی,O
پزشکی,O
الجزیره,B_ORG
فیلم,I_EVE
میکنند,O
حشمت,B_PER
یاداشت,O
اختتامیه,I_EVE
اموزش,O
اموزش,I_ORG
ووشوی,O
کرد,O
سیدا,I_PER
می,O
عالی,I_ORG
کانال,O
عید,B_EVE
تايید,O
بیش,O
تایید,O
نظامیان,O
کشور,O
مدیریت,O
عرصه,O
از,O
در,O
،,O
و,O
،,I_ORG
ظرفیت,O
غذا,I_ORG
شهید,O
اسمان,O
##i,I_ORG
کردن,O
از,O
جمهوری,I_ORG
زمان,O
دستاوردهای,O
خود,O
##ى,I_LOC
ماه,B_DAT
اشنا,I_PER
بخش,O
به,O
و,O
از,O
کرد,O
واحد,I_mainLOC
صندوق,O
وگو,O
و,O
نقره,O
رویکرد,O
سلیمانی,I_EVE
و,O
حدود,O
السلام,I_PER
در,O
الاهلی,B_ORG
ایران,B_ORG
راهور,I_PER
ها,O
باطنی,O
استان,O
وگو,O
ارزهای,O
حقیقی,O
علی,I_LOC
از,O
سازی,I_EVE
ریسک,I_ORG
از,O
چهار,O
رژیم,B_ORG
سخت,O
نبیه,B_PER
این,B_DAT
مندرج,O
چهارم,I_DAT
با,O
شد,O
شهروندان,B_PER
سوم,B_DAT
اموزش,B_ORG
استانداری,B_ORG
اموز,O
تیر,B_DAT
پایان,I_EVE
معلمان,O
سوریه,I_ORG
قم,B_LOC
حسینی,B_PER
نهاجا,I_ORG
امضای,O
شود,O
این,O
اعظم,I_LOC
الله,I_PER
تا,O
ملایر,I_LOC
تقی,I_PER
میفروخت,O
۱۳,B_DAT
است,O
قضاییه,I_ORG
مستضعفان,I_ORG
می,O
بنیاد,I_ORG
راحل,I_PER
باشد,O
جمهوری,I_EVE
،,O
اسلامی,I_ORG
شدند,O
از,O
##۵۵,O
تهران,I_ORG
،,O
نیویورک,B_LOC
حفظ,O
محل,O
جشنواره,B_EVE
تا,O
او,O
من,B_PER
ناخواسته,O
ان,O
برنا,B_ORG
اذر,I_DAT
پیشگاه,O
حرم,O
به,O
سال,I_DAT
اخرین,B_DAT
اشاره,O
می,O
برگزاری,O
اسیا,I_ORG
یابد,O
نیز,O
دادند,O
باشد,O
می,O
کشور,I_ORG
خمینی,I_PER
راهور,I_ORG
به,O
مناطق,O
و,I_EVE
ماه,I_DAT
استکباری,O
نرخ,O
اداره,I_PER
پایتخت,O
خبرنگاران,I_ORG
فلسطین,B_LOC
انتخابات,I_ORG
صحیح,O
بایدن,B_PER
حوزه,O
تاریخ,O
سازمان,I_EVE
واکسن,O
شما,O
المپیک,B_EVE
بحرین,B_LOC
؛,O
امروز,O
سازمان,B_ORG
ريیس,O
،,O
بانه,B_LOC
نویدکیا,B_PER
اذعان,O
قوه,B_ORG
داد,O
در,O
معنی,O
اطلاعات,O
دويل,O
گاور,B_LOC
قانون,O
سپاهان,B_ORG
با,O
خواسته,O
در,O
الله,I_PER
گزارش,O
نشریه,B_ORG
یکی,O
ژیمناستیک,I_ORG
گفت,O
بود,O
سینمای,B_ORG
پرسپولیس,I_LOC
های,O
داد,O
،,O
با,O
برنا,B_ORG
پایانی,O
کشور,I_ORG
سیل,B_EVE
غرفه,B_LOC
بخشش,O
وی,O
بازار,O
خاطره,O
سالهاست,B_DAT
یورو,B_LOC
##ane,I_ORG
رسید,O
دلیل,O
زنی,O
تحصیل,O
را,O
یعنی,O
اسفندماه,B_DAT
،,I_PER
قرنطینه,O
از,O
کریم,I_EVE
ترین,O
وین,B_LOC
خبرگان,I_ORG
نتیجه,O
عدد,O
گمرک,B_ORG
،,I_PER
با,O
دیگر,O
برای,O
گرفت,O
شهید,I_ORG
با,O
عزتی,B_PER
در,O
حسنی,I_LOC
ملایر,B_LOC
ريیس,O
مسيول,O
ره,I_PER
وارد,O
دستگاههای,O
قشر,O
اسلامی,I_ORG
یورو,B_LOC
شود,O
پنجشنبه,B_DAT
عملکرد,O
کردند,O
انتقال,O
فردوسی,I_PER
بسیار,O
سالهای,B_DAT
هنرمندان,O
های,O
قبل,I_DAT
های,O
بن,I_PER
ره,I_EVE
چشم,O
به,O
مربوط,O
مشکلات,O
به,O
خود,O
دو,I_DAT
محتواهای,O
خارج,O
داریوش,B_PER
۱۹,I_DAT
دخت,B_PER
و,I_ORG
سوری,I_EVE
اسلامی,I_ORG
##قه,I_PER
منطقه,O
دستی,O
معظم,I_PER
شیمیدر,B_ORG
در,O
یونانی,B_NAT
غرب,O
پرورش,I_ORG
/,I_DAT
تابستان,B_DAT
که,O
های,O
جام,I_EVE
در,O
ترجمه,I_ORG
بهعنوان,O
؛,O
از,O
ساکنین,O
ملی,I_ORG
و,O
شده,O
"""",O
الوحده,O
برنامه,O
:,O
استانی,B_LOC
را,O
محمود,B_PER
بی,O
تشکیل,O
مسابقات,I_EVE
بین,I_EVE
گفت,O
از,O
حضور,O
کاتالیست,O
شد,O
تصمیم,O
ایران,B_NAT
چین,B_LOC
های,O
اینکه,O
امریکا,B_NAT
اداره,B_ORG
زهرا,B_PER
پیکان,O
گریبان,O
قطر,I_EVE
است,O
ها,O
ما,O
منابع,O
قرارداد,O
همدان,B_LOC
انگلیسی,B_NAT
ما,O
-,O
##ایی,I_PER
و,O
ریزش,O
ان,O
بیگی,I_PER
مسعود,B_PER
تکامل,O
محمدی,I_PER
همه,O
که,O
دقیقه,I_TIM
تماشای,O
انصاری,I_PER
ربط,O
می,O
این,O
شریف,O
مسايل,O
باشگاهها,O
دژپسند,I_PER
برج,B_LOC
ساله,I_DAT
امور,I_LOC
؟,O
استانداری,I_LOC
حجت,B_PER
همگی,O
اظهار,O
پور,I_PER
گزارش,O
نیمکت,O
اندیشی,O
در,O
اسلامی,I_EVE
تاکستان,B_mainLOC
،,I_PER
ایران,B_NAT
ستاد,I_ORG
اغاز,O
تعداد,O
عربی,B_LOC
براقی,I_PER
دینی,O
دکتری,O
کارگاه,B_LOC
تیم,B_ORG
و,O
ریلی,O
رضوی,I_ORG
نفر,O
با,O
سازمان,B_ORG
هم,O
کل,O
صنعتی,O
نامه,O
به,O
های,I_mainLOC
.,O
از,O
شد,O
امیدم,O
پس,O
امور,I_ORG
الشر,B_ORG
هیات,O
صنعتی,O
می,O
.,O
مطالعات,I_ORG
از,O
سنگر,O
لارستان,B_LOC
،,O
حماسه,B_EVE
علوم,I_LOC
زیرا,O
خبرنگار,B_PER
را,O
۷,B_DAT
کرونا,I_EVE
و,O
قزوین,B_LOC
نماینده,B_PER
انع,O
با,O
طرح,O
محیط,I_ORG
مرداد,I_DAT
و,O
این,O
اداری,I_ORG
حیدریه,I_LOC
نخست,O
سالگرد,O
مسکو,B_mainLOC
است,O
را,O
سنگین,O
در,O
کوتاه,O
که,O
تعاون,I_ORG
تلفیق,I_ORG
سوریه,B_LOC
کرده,O
"""",O
اسلامی,I_ORG
میدان,B_mainLOC
را,O
مقطع,O
و,O
سابقه,O
ایران,I_NAT
دی,I_DAT
نمایش,O
وزیر,B_PER
اگاهی,I_ORG
انتظامی,I_ORG
پروژه,O
سال,B_DAT
دولت,B_ORG
فریدون,B_PER
تومان,O
قزوین,B_LOC
اغاز,B_EVE
هستیم,O
مطهری,I_LOC
،,O
مسلمین,I_PER
اسلامی,I_ORG
سنی,O
نیست,O
کودکان,O
میلاد,B_PER
از,O
همه,O
،,I_LOC
شورای,I_ORG
مبارک,I_EVE
که,O
همدان,B_LOC
های,I_ORG
انتظامی,O
شنبه,I_DAT
سال,B_DAT
پرورش,I_PER
السلام,O
جالب,O
انتخابات,B_EVE
ble,O
البرز,I_ORG
اخرین,B_DAT
تقدیر,O
خبرگزاری,B_ORG
درصد,O
خمینی,I_ORG
خان,B_mainLOC
منتظری,I_PER
شبکه,O
اتش,I_EVE
دانشگاه,B_ORG
،,O
راهکار,O
روی,O
کمک,O
موعظه,O
،,O
محمدباقر,B_PER
شده,I_EVE
جنت,I_ORG
خرداد,I_DAT
ابان,I_DAT
الله,I_PER
سیاسی,O
فوتبال,O
مرکز,I_PER
یزد,B_LOC
ایثار,O
دست,O
عکس,O
؛,O
اقدام,O
سید,I_PER
اتش,O
به,O
کرمان,B_LOC
علیرضا,B_PER
شبیه,O
تاکنون,O
میدان,O
تهران,I_mainLOC
چشم,O
،,O
والدین,O
تلاش,O
از,O
داخلی,O
ایرنا,B_ORG
همینطور,O
با,I_ORG
نیز,O
در,O
خوب,O
را,O
##ى,I_ORG
۲۰۲۱,I_DAT
ابان,I_DAT
تسنیم,I_ORG
سعید,B_PER
یزد,B_LOC
،,O
در,O
اداره,B_ORG
نوین,O
بر,O
بدهیم,O
خبرگزاری,B_ORG
می,O
پر,O
عراق,B_LOC
قرارگاه,I_PER
نور,I_ORG
پروتکل,O
بر,O
بهمن,I_DAT
،,O
پذیرش,O
فروشندگان,I_PER
!,O
گفت,O
سامانه,B_ORG
شده,I_LOC
امارات,B_LOC
اداری,I_LOC
سرمایه,O
و,O
بن,I_PER
نیکوکاری,I_ORG
وزارتخانه,B_ORG
##پار,I_PER
ایستگاه,B_LOC
ازاد,O
خبرگان,I_ORG
همین,O
مهر,B_ORG
داشت,O
،,O
میرع,B_PER
ام,I_DAT
مهم,O
##دا,I_ORG
قاانی,I_PER
از,O
۲۸,B_DAT
کنار,O
،,O
بودن,O
ناتوانی,O
فلاح,I_PER
روستاهای,B_LOC
شدن,O
اژانس,B_ORG
وزارت,B_ORG
##های,I_ORG
ناشنوایی,O
های,O
باخته,O
گزارش,O
را,O
سلطان,B_PER
خیابان,I_LOC
دولت,B_ORG
یعنی,O
روحانی,I_PER
ابی,B_PER
بلوری,I_PER
##۹,O
نفر,O
برنامه,O
چگونه,O
دست,O
##یر,I_PER
،,O
سبحانی,I_PER
دیدار,O
ع,I_ORG
راد,I_PER
که,O
با,O
فارس,B_LOC
سقز,B_LOC
شرکت,B_LOC
عصر,B_TIM
؛,O
توسعه,O
غیرحضوری,O
امریکا,B_LOC
وزارتخانه,B_ORG
اهمیتی,O
،,O
نادر,B_PER
هستن,O
رویدادی,O
محترمی,I_PER
با,O
۱۰۰,B_DAT
میلیارد,O
زاده,I_PER
های,I_LOC
سخت,O
اهنگ,O
مثبت,O
صهیونیست,B_NAT
علمیه,O
یازدهم,O
که,O
بودند,O
۰۹,I_DAT
غرب,O
تويیتر,B_ORG
اواره,O
،,I_DAT
درون,O
گزارش,O
که,O
دکتر,B_PER
گفت,O
و,O
حقیقت,O
ورزند,O
به,O
الحسنه,O
موانع,I_ORG
در,O
زاهدان,I_ORG
فلسطینی,I_ORG
خمین,B_mainLOC
مشکلات,O
بخواهد,O
##وید,I_EVE
بین,O
تبریز,B_LOC
قدس,I_ORG
شاگردان,O
بیفتد,O
پارس,B_ORG
دبیر,O
زاهد,O
کرد,O
اعلام,O
دیگر,O
خبرنگار,B_ORG
مقام,B_PER
و,O
بربیاید,O
میان,O
پایان,O
پیروز,O
و,O
بهداشت,I_ORG
بانوی,I_mainLOC
بیماری,O
مطهر,I_LOC
که,O
از,O
پزشکی,I_LOC
تا,O
اما,O
دفعات,O
بازیگر,O
۱۳۹۹,I_DAT
گروهک,I_EVE
همایش,I_EVE
:,O
امری,O
فرهنگی,I_ORG
بین,O
ها,O
ترتیب,O
،,O
متبوع,O
ابدان,I_LOC
فکری,I_ORG
و,O
شهرستان,B_mainLOC
۲۴,B_TIM
کنند,O
"""",O
یکشنبه,I_DAT
تپه,O
دیگر,O
عز,I_ORG
روانچی,I_PER
اهمیت,O
حجت,B_PER
کنار,O
ملی,I_ORG
اسپانیا,I_ORG
بحث,O
قدردان,O
گزارش,O
های,O
اهل,B_NAT
قطع,O
که,O
سال,O
دینی,O
راهکارهایی,O
میزان,O
،,I_ORG
ایران,I_ORG
تربیتی,O
و,O
باشد,O
های,I_ORG
توصیه,O
خمینی,B_PER
جفیر,I_LOC
مقدس,I_EVE
ص,I_PER
است,O
بین,O
و,O
ایلام,B_LOC
،,O
استانه,I_ORG
دستباف,I_ORG
در,O
شورای,I_PER
ريیسی,I_PER
و,I_ORG
توسعه,O
ريیس,B_PER
سازمان,B_ORG
مهدی,I_PER
صفر,O
امریکا,B_LOC
محاسباتی,O
از,O
ع,I_PER
امور,B_ORG
نمایش,I_ORG
ابراز,O
مالی,I_ORG
فهمی,B_PER
های,O
ایسنا,B_ORG
کمک,O
خوانی,I_EVE
رهبری,I_ORG
علی,B_PER
جمهوری,B_LOC
تلاش,O
۲,B_DAT
امریکا,B_LOC
سطح,O
باقری,B_PER
بیان,O
واقعه,O
غفاری,I_PER
دینی,O
از,O
درمان,I_ORG
هفته,O
شکل,O
و,O
مرتضی,B_PER
اخرین,O
نموده,O
که,O
اسفراین,B_LOC
اردیبهشت,B_DAT
شکری,I_PER
